,Player,Component 1,Component 2
1366,Matee Ajavon,-2.159836086827493,0.021775721444048317
1367,Meighan Simmons,-3.696195959180161,1.4081898236187502
1368,Isabelle Harrison,-2.998479742225306,-1.3856350882496722
1369,Jenna O'Hea,-2.8144980381524447,1.058220926544932
1370,Asia Taylor,-3.7066066634530985,-0.8531702242367663
1371,Ana Dabovic,-2.569074454674192,0.39704781075160295
1372,Mistie Bass,-2.1934420988593164,-1.0779666953197722
1373,Tiffany Bias,-3.708771079091902,1.0357714270647211
1374,Clarissa Dos Santos,-2.7805417422401235,-1.0537617164195197
1375,Anna Cruz,-2.8201680688813013,1.701033921128414
1376,Keisha Hampton,-3.5206874122332303,0.9863282599641391
1377,Markeisha Gatling,-2.90438533657641,-1.3404147131992832
1378,Evgeniia Belyakova,-3.344338238243929,0.5975357203191796
1379,Ally Malott,-3.5903363836094564,0.7718286594316744
1380,Shoni Schimmel,-3.9580600519308047,0.9777357423045047
1381,Adut Bulgak,-4.428124018002918,0.0663590550399551
1382,Kelly Faris,-2.686491116310947,0.22513505829820596
1383,Brene Moseley,-3.886505715688738,0.7758792715820712
1384,Noelle Quinn,-2.8444868662649534,0.41468859671845965
1385,Jamie Weisner,-4.519234075072708,0.8378659645235441
1386,Zoi Dimitrakou,-4.86393172909201,0.6745212775086824
1387,Jelena Dubljevic,-4.171067790937005,0.3865655111870155
1388,Alex Harden,-4.0324711683716785,-0.2973788095441926
1389,Ann Wauters,-4.06463055951798,-0.7621934488955384
1390,Krystal Thomas,-3.070129123689633,-2.2877657695384275
1391,Blake Dietrick,-4.7578093953572695,-0.4592006015986205
1392,Jeanette Pohlen-Mavunga,-4.53593695271247,0.8270558583536629
1393,Monica Wright,-4.28875138505491,0.24537463405578902
1394,Rachel Hollivay,-3.748000349548114,-1.5401533444484354
1395,Aneika Morello,-4.624872371244893,-0.9319190429924196
1396,Ruth Hamblin,-4.456011718963518,-0.9534725138675242
1397,Betnijah Laney-Hamilton,-5.054885830876574,0.15560033582052973
1398,Sandrine Gruda,-4.795167763692149,-0.2830788011599459
1399,Abby Bishop,-4.72904070459003,0.04147518983451124
1400,Brianna Kiesel,-4.3872357711834775,0.7177261707787972
1401,Nirra Fields,-5.815821927138968,0.18358502132220716
1402,Whitney Knight,-5.657677910075247,0.19827414238000413
1403,Cierra Burdick,-5.757812837405856,-0.29547608880939247
1404,Frida Eldebrink,-5.360171156121134,0.4672826185964911
1405,Bashaara Graves,-5.984175423530097,-0.7502731468760919
1406,Ameryst Alston,-7.112814055998673,-0.025583609782716277
1407,Avery Warley-Talbert,-5.963012093976962,-0.49679545307562584
